Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jose Lopez","SDP",2,2,0,4.37288,31,0,0,2,33,143,29,17,16,4,17,1,2,33,9.02702,4.70053,1.92043,1.01121,0.228792,0.119136,0.10965608060359955,0.237406,1.42509,0.294128,0.707503,,,4.31033,-0.0323631,-0.0250781,999,1.59144,-0.185618,0.690833,"sa3003055"
"Julio Teheran",,1,1,1,5.42535,2,2,0,0,12,54,12,8,8,2,5,0,1,9,6.55395,3.96097,1.65464,1.58104,0.167135,0.10101,0.06612496823072433,0.24922,1.40276,0.265982,0.646188,,,5.42293,-0.0329197,-0.0617023,750.5700073242188,0.971664,-0.262015,1.03185,"6797"
"Trevor Kelley","TBR",1,1,0,4.32954,23,0,0,2,23,98,22,12,11,3,8,1,1,21,8.2755,3.24465,2.5505,1.34049,0.216183,0.0847609,0.13142205029726028,0.247448,1.31407,0.288897,0.715644,,,4.40906,-0.0332685,-0.0333117,999,1.64658,0.806688,0.933995,"18454"
"Jason Alexander","MIL",1,2,1,4.80481,16,3,0,1,29,128,32,17,16,4,10,1,1,20,6.12524,3.06707,1.9971,1.26977,0.15503,0.0776279,0.0774025097489357,0.274904,1.44026,0.301587,0.691993,,,4.75694,-0.0335637,-0.0508365,999,2.43256,-3.45662,0.760082,"19666"
"Ronel Blanco","HOU",1,1,0,4.28654,20,0,0,1,20,86,19,10,9,3,9,1,1,21,9.51232,3.98787,2.38531,1.21165,0.244607,0.102547,0.14205989241600037,0.243856,1.37834,0.302841,0.723313,,,4.20572,-0.0341652,-0.0101973,999,1.21964,-3.29094,0.932409,"19407"
"Matt Wisler",,2,3,0,4.36006,47,0,1,7,49,206,47,26,24,7,16,1,2,43,7.92696,2.92911,2.70626,1.35135,0.208755,0.0771376,0.1316172331571579,0.248495,1.28438,0.285988,0.705477,,,4.38359,-0.0356448,-0.20257,748.8900146484375,2.54121,0.65648,0.595515,"12804"
"Nick Neidert","CHC",0,0,0,4.5569,5,0,0,0,6,25,6,3,3,1,2,0,0,5,7.03808,2.61063,2.69593,1.5397,0.186973,0.0693538,0.11761946976184845,0.254958,1.28247,0.279426,0.701961,,,4.64263,-0.0357718,0.00494845,999,1.22283,0.288379,1.22611,"18699"
"Josh Rogers","COL",0,1,0,5.10108,3,1,0,0,9,38,9,6,5,2,3,0,0,5,4.70319,3.38499,1.38943,1.79394,0.122524,0.0881832,0.034340836107730865,0.254303,1.36509,0.249332,0.689683,,,5.78686,-0.0363423,0.00552092,999,1.52083,-0.357069,1.14389,"18510"
"Brent Honeywell Jr.","SDP",1,1,0,4.39706,16,0,0,1,17,72,17,9,8,2,6,0,1,15,7.77425,3.04648,2.55188,1.28696,0.201258,0.0788665,0.12239106744527817,0.257015,1.34167,0.296984,0.710154,,,4.41036,-0.0363616,-0.0382074,749.3800048828125,1.46439,1.08231,1.01729,"16466"
"Cam Sanders","CHC",0,1,0,4.6317,6,0,0,0,6,27,6,3,3,1,3,0,0,6,8.84148,5.10449,1.7321,1.21839,0.221119,0.12766,0.09345956146717072,0.242336,1.49472,0.292339,0.716627,,,4.75325,-0.0365805,0.00494569,999,0.895744,-0.383125,1.18587,"sa3008067"
"Ralph Garza Jr.",,1,1,0,4.00356,11,0,0,0,17,74,18,8,8,2,6,0,1,12,6.11163,2.94321,2.07652,1.17912,0.157711,0.0759498,0.08176156133413315,0.260303,1.34755,0.285976,0.742208,,,4.61324,-0.0367505,0.0665061,999,1.77915,-0.600264,1.07596,"17682"
"Kodi Whitley","STL",0,0,0,4.53983,7,0,0,0,7,32,7,4,4,1,3,0,0,7,8.13657,3.92483,2.0731,1.41817,0.209748,0.101176,0.10857219994068146,0.251446,1.41023,0.290334,0.724548,,,4.66104,-0.0381538,-0.0462971,999,1.98908,1.0037,1.17331,"19731"
"Ricky Karcher","CIN",1,1,0,4.94037,15,0,0,1,16,71,14,9,9,2,11,0,1,18,10.5319,6.36546,1.65453,1.13465,0.257849,0.155844,0.10200478136539459,0.23111,1.57895,0.301205,0.700407,,,4.71099,-0.0385902,-0.0177778,999,1.38958,-0.225366,0.879823,"sa3004590"
"Easton McGee","SEA",1,1,0,4.15929,14,0,0,1,16,68,17,8,7,2,3,0,1,12,6.5576,1.95743,3.35012,1.17086,0.171688,0.0512484,0.12043970078229904,0.2686,1.28249,0.300972,0.709008,,,4.18306,-0.0400496,-0.0451809,999,1.07703,1.22337,1.08271,"22176"
"Dillon Peters",,1,1,0,4.91474,5,1,0,0,10,44,10,6,6,2,4,0,0,7,6.55992,3.62001,1.81213,1.58286,0.168491,0.0929797,0.07551130652427673,0.260902,1.42593,0.280836,0.705567,,,5.1477,-0.0402005,-0.029075,999,5.93881,-0.718415,1.08608,"18790"
"Javy Guerra","MIL",3,2,0,4.37065,48,0,0,7,47,200,43,25,23,6,20,0,2,43,8.29885,3.96147,2.09489,1.15666,0.214362,0.102326,0.11203595250844955,0.241876,1.3654,0.287144,0.706504,,,4.36798,-0.040261,-0.0746987,750.8400268554688,2.20711,-0.204768,0.505378,"17292"
"Steven Brault",,1,2,0,4.31838,26,1,0,2,29,125,28,15,14,3,12,1,2,24,7.55328,3.89094,1.94125,1.02925,0.19214,0.0989775,0.09316245466470718,0.25216,1.41016,0.295283,0.710862,,,4.39089,-0.0406424,0.0199806,999,1.68095,1.54011,0.84966,"15291"
"Reed Garrett",,0,0,0,4.37129,5,0,0,0,6,24,6,3,3,1,2,0,0,5,7.62256,3.8641,1.97266,1.36273,0.194972,0.0988369,0.09613499045372009,0.255511,1.42463,0.2913,0.739452,,,4.73296,-0.0416531,-0.00198956,999,2.89023,-1.34205,1.2038,"16866"
"Sam Clay","ARI",0,1,0,4.36428,13,0,0,2,13,55,13,7,6,1,5,0,1,10,7.10362,3.77862,1.87995,0.945481,0.180178,0.0958416,0.08433589339256287,0.25721,1.42404,0.298734,0.702411,,,4.32883,-0.0416793,-0.0199102,999,2.10508,-3.93786,1.11173,"16279"
"Tyler Danish",,1,1,0,4.54517,21,0,0,2,23,98,23,12,11,3,8,1,1,19,7.60527,2.99643,2.53811,1.20039,0.196905,0.0775793,0.11932537704706192,0.259435,1.34886,0.30044,0.688327,,,4.2832,-0.0419527,-0.0332851,999,1.34592,1.28927,0.891784,"15126"
"Angel Felipe","SDP",1,0,0,4.40596,9,0,0,1,10,42,8,5,5,1,5,0,0,9,8.1074,5.08247,1.59517,1.0129,0.205634,0.12891,0.07672353088855743,0.231568,1.43864,0.275805,0.707622,,,4.59424,-0.0426024,0.00824537,999,1.38594,2.25082,1.1142,"sa881181"
"Kyle Crick",,1,2,0,4.27881,27,0,0,3,27,120,24,14,13,3,15,0,2,28,9.21735,4.85389,1.89896,0.94609,0.233637,0.123034,0.11060290038585663,0.23122,1.41153,0.290241,0.707683,,,4.26459,-0.0434778,-0.0300278,999,1.90512,1.523,0.802742,"13182"
"Mike Mayers",,0,1,0,4.59796,10,0,0,1,11,49,11,6,6,2,5,0,1,11,8.3583,3.74336,2.23284,1.44372,0.213388,0.0955682,0.11782004684209824,0.254071,1.4037,0.295627,0.719511,,,4.73358,-0.0444301,-0.0430711,999,1.9273,0.691881,1.10825,"15451"
"Kyle Dowdy","BAL",0,0,0,4.97838,6,0,0,0,7,33,8,4,4,1,4,0,0,7,8.04686,5.41912,1.4849,0.996136,0.19702,0.132682,0.06433792412281036,0.263206,1.63809,0.315669,0.699085,,,4.56948,-0.045034,-0.0550425,999,2.68371,0.763028,1.11867,"19285"
"Hunter Gaddis","CLE",2,3,1,4.68496,24,8,0,1,36,151,33,20,19,7,12,1,2,35,8.74625,3.02842,2.88806,1.83612,0.230302,0.0797428,0.1505589261651039,0.242768,1.26623,0.273454,0.714262,,,4.9909,-0.0451024,0.0429911,749.47998046875,2.16864,-3.15517,0.728951,"25636"
"Trevor Gott","SEA",3,4,0,4.11414,55,0,0,11,55,227,49,27,25,8,18,1,2,53,8.81288,2.92402,3.01396,1.31617,0.234734,0.0778822,0.15685153007507324,0.237281,1.22708,0.282414,0.714245,,,4.1633,-0.0452096,-0.10004,999,1.32866,-1.1425,0.572985,"15046"
"Michel Baez","SDP",1,1,0,4.23423,23,0,0,2,23,99,21,12,11,3,10,1,1,22,8.47938,4.00108,2.11927,1.0673,0.218112,0.102918,0.11519358307123184,0.23894,1.35504,0.287987,0.709545,,,4.29712,-0.0457003,-0.0333117,999,1.80357,0.10694,0.914092,"20100"
"Ty Blach",,1,1,0,5.31239,16,0,0,1,19,83,23,12,11,3,5,0,1,12,5.63202,2.56761,2.19348,1.29709,0.139733,0.0637036,0.07602924853563309,0.300697,1.53228,0.326574,0.669432,,,4.72867,-0.0458617,-0.0667002,999,2.94811,-0.81474,0.883372,"14361"
"Andrew Wantz","LAA",2,2,0,4.32471,48,0,0,8,53,226,49,28,25,9,21,1,2,55,9.43553,3.5958,2.62404,1.45415,0.245045,0.0933848,0.15166068077087402,0.243488,1.33292,0.294201,0.732446,,,4.45101,-0.0466106,-0.116974,999,1.45818,0.0917267,0.478821,"24933"
"Darren McCaughan","SEA",0,0,0,4.3176,5,0,0,1,5,21,5,3,2,1,1,0,0,4,6.97847,1.98594,3.51394,1.79705,0.188142,0.0535416,0.13460011035203934,0.254008,1.2081,0.270489,0.739479,,,4.85893,-0.0467156,-0.0690758,999,0.707832,0.263929,1.25166,"20038"
"Forrest Whitley","HOU",1,2,1,4.88105,21,4,0,1,38,167,36,22,20,5,21,1,2,35,8.3819,5.02613,1.66767,1.1579,0.208658,0.12512,0.08353812992572784,0.248517,1.5175,0.296664,0.693893,,,4.73538,-0.0478849,-0.128591,999,2.36893,0.750186,0.542667,"sa917930"
"Hobie Harris","WSN",0,1,0,4.73669,11,0,0,1,11,50,11,6,6,2,6,0,1,11,8.66728,4.72411,1.83469,1.26915,0.217523,0.118561,0.09896194934844971,0.248155,1.48208,0.296449,0.708372,,,4.72984,-0.0482953,-0.0264943,999,1.45579,2.3788,1.08972,"sa876068"
"Caleb Baragar",,0,0,0,4.77144,7,0,0,1,7,29,6,4,3,1,3,0,0,6,7.8651,4.64199,1.69434,1.26624,0.197684,0.116674,0.0810108482837677,0.254436,1.50545,0.29529,0.710129,,,4.78667,-0.0492095,-0.0534732,999,1.41559,-0.0873257,1.16367,"19231"
"Nick Wittgren",,1,1,0,4.64032,23,0,0,3,23,98,24,13,12,3,7,1,1,17,6.87664,2.86463,2.40054,1.15949,0.177152,0.0737968,0.10335508733987808,0.265731,1.3678,0.301209,0.679933,,,4.34985,-0.0496411,-0.137319,999,1.56538,1.94439,0.915282,"15594"
"Tom Cosgrove","SDP",1,1,0,4.38108,9,0,0,1,9,37,7,5,4,1,4,0,0,9,9.06899,4.48101,2.02387,1.42148,0.236768,0.116988,0.11978057026863098,0.224112,1.33554,0.264268,0.723627,,,4.70513,-0.0498861,-0.0447132,999,0.695261,1.03388,1.13497,"sa915675"
"Brandon Bielak","HOU",2,2,0,4.51887,25,2,0,4,42,182,41,23,21,5,18,1,2,36,7.84117,3.86317,2.02973,1.13025,0.199675,0.0983752,0.10129956901073456,0.25436,1.41852,0.298603,0.70231,,,4.42461,-0.0508253,-0.105006,999,1.9296,-0.619024,0.552327,"19866"
"Yohan Ramirez","PIT",1,1,0,4.48446,21,0,0,1,23,102,20,12,11,3,13,1,2,22,8.72821,5.12199,1.70406,1.02365,0.22015,0.129191,0.09095863997936249,0.227029,1.42087,0.276596,0.696928,,,4.61174,-0.05178,-0.011914,999,1.30042,1.60139,0.864005,"19444"
"Justin Martinez","ARI",1,1,0,4.48213,12,0,0,1,12,53,11,6,6,1,6,0,1,12,8.79036,4.74909,1.85096,1.11015,0.220795,0.119287,0.10150773823261261,0.244082,1.46407,0.297129,0.714547,,,4.52418,-0.0519131,0.0287598,999,0.263473,1.28839,1.05178,"sa3005864"
"Gabe Speier","SEA",1,2,0,4.1319,26,0,0,3,26,114,28,13,12,4,9,1,1,25,8.43808,2.94563,2.86461,1.23266,0.215703,0.0752992,0.140403650701046,0.269657,1.39803,0.322413,0.745271,,,4.14526,-0.0519786,-0.0735003,999,5.13887,-1.8942,0.889388,"17170"
"José Ruiz","CHW",2,2,0,4.14252,51,0,0,10,52,222,47,26,24,7,23,1,2,53,9.2895,4.0365,2.30137,1.21486,0.240433,0.104474,0.13595961779356003,0.239303,1.3608,0.293863,0.734322,,,4.24484,-0.0520025,0.042865,999,2.25396,-0.916959,0.549421,"14552"
"Enoli Paredes","HOU",1,1,0,4.1906,21,0,0,1,21,90,18,10,10,2,12,0,1,23,10.0541,5.26656,1.90904,1.01347,0.253978,0.13304,0.12093876302242279,0.227715,1.44026,0.294011,0.72832,,,4.2723,-0.0522499,0.0426665,999,0.949644,-0.207583,0.893711,"20447"
"Jackson Tetreault","WSN",0,0,0,4.65391,7,0,0,1,9,37,9,5,4,2,3,0,0,6,6.73066,3.29,2.04579,1.59032,0.174567,0.0853297,0.0892370343208313,0.257915,1.37346,0.278614,0.72055,,,5.04225,-0.0526838,-0.0308731,999,0.858071,0.728489,1.15887,"20565"
"Dan Altavilla","BOS",2,2,0,4.55085,29,0,0,2,28,123,27,15,14,4,14,0,1,30,9.58861,4.34088,2.20891,1.22629,0.2432,0.1101,0.13310057669878006,0.246398,1.43051,0.306791,0.710536,,,4.35065,-0.0527966,-0.028078,999,1.13351,1.10939,0.713797,"16507"
"Spencer Howard","TEX",2,3,0,4.95317,26,2,0,1,31,136,31,19,17,5,13,1,1,31,8.81001,3.59524,2.45047,1.49881,0.22618,0.0923007,0.13387912511825562,0.253212,1.38277,0.298321,0.682452,,,4.65349,-0.0531703,-0.280898,748.6500244140625,2.86689,-1.9896,0.677529,"23252"
"Manuel Rodríguez",,1,1,0,4.6046,20,0,1,3,19,86,18,11,10,2,11,0,1,18,8.21315,4.86125,1.68952,0.924692,0.20615,0.122017,0.08413273096084595,0.246176,1.48671,0.298196,0.692993,,,4.3679,-0.0533366,-0.140519,746.1099853515625,2.23895,-0.235506,0.895236,"20794"
"Yennier Cano","BAL",1,1,0,4.60914,13,0,0,1,14,60,13,8,7,2,6,0,1,13,8.73966,3.89677,2.24279,1.19774,0.222761,0.099323,0.12343809008598328,0.251141,1.40554,0.303235,0.696245,,,4.36046,-0.0539621,-0.110188,999,3.20249,-3.10609,1.03385,"25911"
"Andres Machado","WSN",1,1,0,4.36485,31,0,0,3,33,142,33,17,16,4,13,1,2,27,7.39415,3.56037,2.07679,1.0795,0.187419,0.0902443,0.09717444330453873,0.262179,1.42609,0.304635,0.714478,,,4.38795,-0.0540742,0.0227615,999,5.84009,-1.75716,0.789367,"14681"
"Jonathan Stiever",,1,1,1,4.81895,12,3,0,1,21,92,22,12,11,4,7,0,1,18,7.69664,2.93315,2.62402,1.71791,0.198636,0.0756993,0.12293713539838791,0.262721,1.35929,0.291794,0.711765,,,4.99914,-0.0543372,-0.00664839,999,1.1046,2.95653,0.906797,"24584"
"Sam Selman",,0,0,0,4.55291,12,0,0,1,11,49,9,6,6,1,5,0,1,11,8.87289,4.1533,2.13635,1.0856,0.230345,0.107822,0.12252325564622879,0.222211,1.29,0.269981,0.660165,,,4.3632,-0.0545087,-0.089213,999,2.38447,1.09937,1.14627,"13397"
"Zach Logue",,1,2,0,5.38084,7,2,0,1,15,67,17,10,9,3,5,0,1,11,6.4212,2.93799,2.18558,1.62817,0.162645,0.0744174,0.08822741359472275,0.273961,1.42072,0.294644,0.660294,,,5.21443,-0.0549653,-0.171755,999,2.59752,-3.7204,0.949471,"20231"
"Randy Dobnak","MIN",0,1,0,4.99494,5,0,0,0,8,34,8,5,4,1,3,0,0,5,5.73283,3.72442,1.53925,1.08898,0.144899,0.0941357,0.050763070583343506,0.268019,1.47567,0.293661,0.667869,,,4.71403,-0.0551393,-0.112837,999,3.41633,-0.980572,1.12967,"23798"
"Bryse Wilson","MIL",3,3,1,4.57328,40,3,0,3,58,247,61,32,29,9,15,1,3,44,6.83764,2.38176,2.87084,1.41281,0.178567,0.0622004,0.11636676639318466,0.2648,1.30914,0.293127,0.694726,,,4.56407,-0.0559165,-0.0424759,749.5599975585938,2.13654,-2.6145,0.461914,"19990"
"Matt Cronin","WSN",1,1,0,4.38886,18,0,0,1,18,77,16,9,9,2,9,0,1,17,8.7181,4.5875,1.9004,1.23709,0.221721,0.11667,0.1050502210855484,0.240297,1.427,0.287636,0.726528,,,4.61689,-0.0560799,0.0403932,999,1.78382,2.35582,0.964483,"sa3011463"
"Nick Mikolajchak","CLE",0,1,0,4.52783,10,0,0,1,10,43,10,5,5,1,4,0,0,9,8.20258,4.02812,2.03633,1.34614,0.209521,0.102891,0.10662946850061417,0.251218,1.42053,0.292813,0.721383,,,4.66492,-0.0561986,-0.00122383,999,0.191411,1.52373,1.10895,"sa3010303"
"Jeff Hoffman","MIN",2,2,0,4.7224,36,1,0,2,39,173,39,22,21,6,18,1,2,39,8.83043,4.16178,2.12179,1.29574,0.22338,0.105279,0.11810080707073212,0.252895,1.44407,0.303889,0.703199,,,4.55381,-0.0566105,-0.254885,999,2.58701,-0.597992,0.525442,"17432"
"Mychal Givens","BAL",4,3,0,3.95403,59,0,2,11,59,253,54,28,26,8,24,1,3,64,9.64283,3.6701,2.6274,1.24493,0.251297,0.0956445,0.1556522399187088,0.238357,1.31535,0.296109,0.746915,,,4.1359,-0.0573805,0.140012,712.2100219726562,1.64677,-0.477558,0.428234,"10430"
"Mark Appel",,0,0,0,4.92184,7,0,0,0,8,38,8,5,5,1,5,0,1,6,6.85933,4.94467,1.38722,0.889877,0.166113,0.119745,0.04636744409799576,0.259256,1.56439,0.299973,0.680216,,,4.89299,-0.0581345,-0.0838744,999,1.4545,0.969862,1.10386,"14823"
"Matt Andriese",,1,1,0,4.64248,9,0,0,1,14,60,14,8,7,3,4,0,1,13,8.60648,2.69835,3.18954,1.59976,0.223934,0.0702089,0.1537252441048622,0.258056,1.30847,0.299464,0.70571,,,4.59572,-0.0596219,-0.0921032,999,2.17321,1.49424,1.07119,"12022"
"Kolton Ingram","LAA",2,2,0,4.29891,27,0,0,2,28,121,27,14,13,4,12,0,1,26,8.35858,3.97732,2.10156,1.23778,0.212961,0.101335,0.11162605881690979,0.250191,1.40957,0.296324,0.731602,,,4.52304,-0.0599161,0.0205863,999,0.25372,-2.10526,0.804721,"sa3011149"
"Reyes Moronta",,1,1,0,4.52754,23,0,0,3,23,103,20,13,12,3,13,0,1,24,9.12833,4.9742,1.83514,1.21741,0.232111,0.126481,0.10562929511070251,0.231132,1.42447,0.28087,0.710605,,,4.63623,-0.0600712,-0.162205,750.9400024414062,1.0077,0.0257589,0.849822,"14966"
"Jordan Holloway",,0,0,0,4.98722,6,0,0,0,11,53,10,7,6,1,8,0,1,12,9.26537,6.34061,1.46127,0.796935,0.222955,0.152576,0.07037906348705292,0.239634,1.61847,0.306168,0.679924,,,4.61513,-0.0617019,-0.144628,999,1.70543,0.712446,1.01441,"20631"
"Ben Lively","CIN",1,1,0,4.82987,10,1,0,1,15,66,15,9,8,3,6,0,1,13,7.92021,3.68336,2.15027,1.69128,0.20017,0.0930905,0.10707928985357285,0.26159,1.43662,0.29357,0.727124,,,5.20241,-0.0624571,-0.017105,999,0.885465,0.429778,0.971781,"14932"
"Jimmy Lambert","CHW",2,2,0,4.60508,33,3,0,7,42,183,40,23,21,6,19,1,2,40,8.57183,4.19439,2.04364,1.36634,0.217593,0.106473,0.11111987382173538,0.250844,1.43707,0.296087,0.719378,,,4.69941,-0.0627132,-0.0336493,999,1.328,-0.0597913,0.536037,"19541"
"Cade Smith","CLE",0,0,0,4.52459,6,0,0,0,6,25,5,3,3,1,3,0,0,6,9.18176,4.75547,1.93078,1.51032,0.231976,0.120146,0.11182966083288193,0.234215,1.41535,0.276707,0.736101,,,5.08628,-0.0629244,-0.0007343,999,0.180579,-1.45732,1.17388,"sa3015086"
"Evan Reifert","TBR",1,1,0,4.30823,11,0,0,1,11,48,10,6,5,2,6,0,1,11,9.29358,4.92409,1.88737,1.26639,0.23482,0.124416,0.11040343344211578,0.23292,1.42769,0.283772,0.737284,,,4.7272,-0.063766,-0.0431059,999,0.197597,1.76477,1.08322,"sa3014860"
"Ryan Borucki",,2,1,0,4.30404,32,0,0,6,30,129,27,15,14,4,15,1,1,28,8.59866,4.451,1.93185,1.09445,0.22068,0.114232,0.10644759982824326,0.236976,1.39522,0.286036,0.714636,,,4.36861,-0.0638598,0.0247241,999,1.56345,0.349339,0.780166,"16350"
"Tayler Saucedo","SEA",1,0,0,4.06639,15,0,0,2,12,50,11,6,5,2,5,0,1,11,8.85542,3.73683,2.36977,1.28471,0.229764,0.0969563,0.13280777633190155,0.238752,1.32474,0.285811,0.741073,,,4.41877,-0.0638913,-0.0339758,999,1.7458,0.358908,1.12381,"17888"
"Calvin Faucher","TBR",2,2,0,4.40516,33,0,0,2,34,148,33,18,17,4,16,1,1,33,8.73933,4.31065,2.02738,1.14595,0.220854,0.108936,0.11191850900650024,0.252431,1.4582,0.306347,0.723609,,,4.37811,-0.0641577,-0.0764338,750,1.58069,-0.30863,0.639564,"20116"
"Derek Law","CIN",0,0,0,4.4788,12,0,0,1,14,60,14,7,7,2,6,0,1,13,8.51568,3.87915,2.19524,1.51487,0.215668,0.0982432,0.11742453277111053,0.259855,1.44917,0.303117,0.748441,,,4.81548,-0.0643841,0.0695281,999,2.29623,0.98727,1.05641,"13133"
"Kyle Nelson","ARI",2,2,0,4.29851,44,0,0,9,42,184,39,22,20,4,19,1,2,39,8.18184,4.12543,1.98327,0.952422,0.209868,0.105819,0.10404887050390244,0.242017,1.38432,0.29175,0.699888,,,4.18734,-0.0647371,-0.00159851,749.1400146484375,1.86886,1.13647,0.601879,"20515"
"Kyle Funkhouser","TEX",1,1,0,4.29136,16,0,0,3,17,75,16,9,8,2,9,0,1,16,8.32655,4.82388,1.72611,1.0699,0.208329,0.120693,0.08763649314641953,0.246898,1.48673,0.296385,0.733507,,,4.57802,-0.0674685,-0.0558636,999,1.67918,0.649275,0.954493,"19456"
"Jonathan Heasley","KCR",2,4,3,5.0938,15,8,0,1,47,207,49,29,27,8,18,1,3,33,6.36888,3.39412,1.87645,1.481,0.16198,0.0863229,0.07565725594758987,0.263723,1.41586,0.285072,0.675393,,,5.12643,-0.0681784,-0.117756,999,1.48297,-0.260234,0.513423,"22224"
"Hunter Strickland","CIN",1,2,0,5.02664,43,0,1,4,42,187,42,26,24,7,19,1,3,39,8.37977,4.08262,2.05255,1.4181,0.210932,0.102766,0.10816609114408493,0.256864,1.45536,0.300287,0.686995,,,4.84149,-0.0693598,-0.275703,999,2.78295,1.60432,0.572608,"7836"
"Rony García","DET",2,3,1,4.55592,35,2,0,2,46,196,44,25,23,8,16,1,3,43,8.41952,3.0885,2.72609,1.4719,0.220273,0.0808018,0.13947131484746933,0.24613,1.28999,0.285058,0.697208,,,4.56808,-0.0730244,-0.145613,999,1.87859,-0.507649,0.582843,"20430"
"Phillips Valdez","COL",0,0,0,4.69813,11,0,0,1,12,55,14,7,6,2,6,0,1,9,6.82671,4.69272,1.45475,1.21902,0.163711,0.112536,0.0511750802397728,0.281988,1.66035,0.319077,0.743132,,,5.13934,-0.0737197,0.0099129,999,1.4324,-1.13551,1.04439,"15605"
"Garrett Hill","DET",2,2,1,4.31871,32,2,0,2,41,177,39,21,20,5,17,1,2,35,7.73941,3.83753,2.01677,1.16537,0.198735,0.0985412,0.10019341111183167,0.24564,1.37071,0.285415,0.713893,,,4.52407,-0.075685,0.013801,999,1.7128,-0.355511,0.649311,"25097"
"Jeurys Familia","ARI",2,2,0,4.44174,33,0,0,5,32,144,33,17,16,4,15,1,1,30,8.36125,4.2671,1.95947,1.00692,0.209384,0.106858,0.10252662003040314,0.259685,1.49137,0.314765,0.715442,,,4.26791,-0.0796882,-0.0255052,746.25,1.70239,0.651713,0.655771,"5114"
"Casey Lawrence",,1,1,0,4.22763,14,0,0,1,16,65,16,8,7,3,3,0,1,12,6.92064,1.7236,4.01523,1.60511,0.184625,0.0459812,0.13864385336637497,0.26022,1.21159,0.283149,0.728769,,,4.6277,-0.0797036,-0.00869752,999,2.8088,-2.62301,1.12094,"11121"
"Bryan Hoeing","MIA",0,0,0,4.78071,4,0,0,0,7,29,8,4,4,1,2,0,0,4,4.80646,2.8206,1.70406,1.48337,0.123195,0.072295,0.05089974403381348,0.278897,1.43502,0.287954,0.712162,,,5.12718,-0.0807061,-0.0511843,999,3.44288,-0.728499,1.17526,"26304"
"Justin Topa","SEA",2,1,0,4.34813,37,0,0,3,38,167,40,20,18,4,14,1,2,30,7.17478,3.34128,2.14731,0.93884,0.18167,0.0846035,0.09706670045852661,0.268077,1.43342,0.312956,0.70553,,,4.15211,-0.081192,-0.217927,999,3.71458,-1.68257,0.664995,"15145"
"Drew Steckenrider",,1,2,0,4.45869,30,0,0,3,30,128,30,16,15,4,11,1,1,23,7.0358,3.20717,2.19377,1.21645,0.181963,0.0829453,0.09901774674654007,0.258207,1.3658,0.292156,0.703152,,,4.46637,-0.0814771,-0.20291,999,0.97858,-1.69988,0.841361,"18806"
"Chase De Jong","PIT",3,3,0,4.57118,50,2,0,7,59,254,57,32,30,9,25,1,3,53,8.14564,3.82125,2.13167,1.41291,0.208182,0.0976613,0.11052020639181137,0.251724,1.40016,0.290947,0.718488,,,4.75896,-0.0831,-0.0542327,999,1.94847,0.477952,0.350278,"15036"
"Gus Varland","MIL",1,1,0,4.89458,8,0,0,1,9,39,9,5,5,1,4,0,1,8,7.91162,4.32842,1.82783,1.44758,0.197295,0.107939,0.08935552835464478,0.257084,1.48447,0.294275,0.709397,,,5.10147,-0.0853365,-0.0361788,999,0.842494,-1.0786,1.09464,"sa3007779"
"Francisco Morales",,0,0,0,5.26017,8,0,0,1,10,44,8,6,6,1,7,0,1,11,10.0148,6.91569,1.44812,1.07929,0.240642,0.166175,0.07446670532226562,0.230824,1.63868,0.295692,0.682214,,,5.00742,-0.0853483,-0.0795671,999,1.6249,-2.13727,1.05364,"22913"
"Wily Peralta",,1,1,0,4.22377,25,1,0,2,30,131,29,15,14,4,14,1,1,24,7.39177,4.38385,1.68614,1.09384,0.185966,0.110291,0.07567496597766876,0.25284,1.46846,0.292606,0.738148,,,4.655,-0.086541,0.119047,999,1.9905,0.380671,0.811776,"7738"
"Keynan Middleton",,0,1,0,4.81074,11,0,0,1,11,46,10,6,6,2,4,0,1,10,8.59271,3.70222,2.32096,1.67045,0.219771,0.0946898,0.1250813975930214,0.245364,1.35427,0.280218,0.706549,,,5.11989,-0.0881208,-0.0431059,750.75,2.68553,0.89984,1.11304,"15264"
"Anthony Castro","WSN",0,0,0,4.28038,6,0,0,1,7,32,7,4,3,1,4,0,1,7,8.93782,5.08059,1.75921,1.56087,0.22055,0.125369,0.09518122673034668,0.244248,1.50175,0.285993,0.782237,,,5.37748,-0.0891572,-0.0353178,999,1.52121,-2.09038,1.17974,"19789"
"George Soriano","MIA",1,1,0,4.55027,22,0,0,1,24,104,23,13,12,3,11,1,1,22,8.28117,4.17534,1.98335,1.1367,0.210027,0.105895,0.10413205623626709,0.248194,1.4213,0.295658,0.700494,,,4.48495,-0.0898817,-0.10136,999,1.92878,0.631206,0.853818,"sa917493"
"Jackson Kowar","KCR",1,2,0,4.59858,20,0,0,2,25,112,26,14,13,3,11,1,1,23,8.40969,4.0574,2.07268,1.18177,0.210363,0.101493,0.10886964946985245,0.262497,1.48301,0.314282,0.714009,,,4.47976,-0.093108,-0.135434,735.3699951171875,4.23579,-2.3735,0.805326,"21549"
