Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ryan O'Hearn","BAL",17,56,51,12,7,2,0,2,6,6,4,0,14,0,0,0,1,0,0,0.227886,0.0788031,0.256119,0.307681,0.29378,0.387169,0.297692,0.680949,0.159283,3.37195,0.279794,,-0.0325053,5.85804,-0.535416,93.3545,-0.0325053,-0.02,-0.4506317526102066,-1.5125153250992298,-0.0191418,748.3800048828125,,,,"16442"
"Cole Tucker","COL",9,34,31,7,5,1,0,0,4,3,2,0,9,0,0,0,1,1,0,0.223982,0.0717657,0.263549,0.272305,0.283382,0.336456,0.274245,0.619838,0.112474,6.15188,0.296718,,0.0403368,2.95764,-0.968331,59.9179,0.0403368,-0.01,-1.5585617497563362,0.22045267187058926,-0.0192076,999,,,,"17326"
"Mark Contreras",,12,30,27,5,3,1,0,1,3,3,2,0,10,0,0,0,0,1,0,0.200087,0.065815,0.340787,0.193126,0.263982,0.348713,0.269482,0.612695,0.148625,5.39742,0.280538,,0.0374504,2.44698,-0.950367,74.597,0.0374504,0,-0.8118671327829361,-0.32750222086906433,-0.0202716,999,,,,"20122"
"Bligh Madris","HOU",9,34,31,7,5,2,0,1,4,3,2,0,8,0,0,0,1,0,0,0.224697,0.0736598,0.245768,0.299713,0.28534,0.350888,0.280239,0.636228,0.126191,4.21194,0.283566,,-0.00578564,3.04976,-0.786445,81.3693,-0.00578564,-0.04,-0.7091412553563714,-0.5539557710289955,-0.0204277,999,,,,"20054"
"Charlie Culberson",,26,80,73,16,12,3,0,1,7,6,4,0,21,1,0,1,1,2,1,0.217391,0.056179,0.263499,0.213204,0.266916,0.300066,0.251798,0.566982,0.0826751,5.08947,0.291786,,0.0479466,5.43547,-3.66308,65.7674,0.0479466,-0.24,-3.017233468592167,0.26011575758457184,-0.0233933,999,,,,"3298"
"Matt Wallner","MIN",13,53,46,10,6,2,0,1,6,5,5,0,19,1,0,0,1,0,0,0.207325,0.0977981,0.355775,0.274887,0.29606,0.353558,0.286978,0.649618,0.146233,4.27471,0.308658,,-0.012548,5.06139,-0.951066,86.9488,-0.012548,-0.08,-0.7847807873040438,-1.1367769986391068,-0.0259178,718.1900024414062,,,,"26466"
"Brett Sullivan","SDP",8,22,21,5,3,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.220578,0.0573555,0.162437,0.353095,0.268273,0.323427,0.260687,0.5917,0.10285,4.32723,0.251983,,0.014298,1.67576,-0.866509,69.319,0.014298,0,-0.7782287038862705,-0.24507275223731995,-0.0289022,999,,,,"sa857232"
"Jake Lamb","LAA",12,39,34,7,4,1,0,1,4,4,4,0,12,0,0,0,1,0,0,0.206195,0.0998523,0.307185,0.325056,0.294053,0.367167,0.293127,0.661219,0.160972,2.72597,0.26988,,-0.0302466,3.94035,-0.514357,88.0529,-0.0302466,-0.02,-0.5540013294667006,-0.9754012413322926,-0.0303003,999,,,,"13329"
"Alfonso Rivas",,9,30,27,6,4,1,0,0,3,3,3,0,8,0,0,0,1,0,0,0.225461,0.0915412,0.268413,0.341047,0.304678,0.31695,0.279515,0.621628,0.0914892,3.59358,0.305863,,-0.0197921,2.724,-0.724234,82.1932,-0.0197921,0.02,-0.6436799708753824,-0.6610185317695141,-0.0304589,750.760009765625,,,,"21560"
"Ryan Aguilar","LAA",4,19,16,3,2,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.190134,0.0979947,0.345072,0.283983,0.275904,0.307401,0.262824,0.583305,0.117267,4.47057,0.280558,,0.00794208,1.43265,-0.692933,66.6597,0.00794208,0,-0.689475123770535,-0.2049052119255066,-0.0317423,999,,,,"19967"
"Kody Clemens","PHI",16,54,50,10,7,2,0,2,6,6,4,0,15,0,0,0,1,1,0,0.210307,0.0681147,0.28118,0.242246,0.267513,0.358514,0.274013,0.626027,0.148207,4.3319,0.266038,,0.00134874,4.66605,-1.54091,73.2293,0.00134874,0.13,-1.686998596182093,-0.46237140893936163,-0.0339183,750.75,,,,"20572"
"Aristides Aquino",,22,68,62,13,7,3,0,3,8,8,5,0,23,1,0,0,1,1,0,0.203372,0.0757814,0.344825,0.219767,0.270921,0.383008,0.286206,0.653928,0.179636,4.46782,0.274364,,0.00287947,6.51785,-1.2744,75.9795,0.00287947,0,-1.898939523147419,-0.7511684894561768,-0.0375177,750.8699951171875,,,,"15482"
"Terrance Gore","NYM",16,21,19,4,3,1,0,0,2,1,2,0,7,0,0,0,0,1,0,0.197641,0.070385,0.306673,0.229512,0.262067,0.276592,0.243241,0.538659,0.0789512,7.08486,0.282383,,0.145907,1.31735,-1.13149,59.5482,0.145907,0,-0.8606134802103043,-0.2360670268535614,-0.0394928,999,,,,"13658"
"Nomar Mazara","BAL",26,97,88,21,14,4,0,2,10,10,7,0,22,1,1,0,2,0,0,0.234256,0.0740245,0.231327,0.319999,0.297621,0.364084,0.29181,0.661706,0.129828,2.6564,0.286628,,-0.0825358,9.68813,-1.37912,89.2017,-0.0825358,-0.13,-1.2586237415671349,-2.2107986211776733,-0.0406064,750.52001953125,,,,"14553"
"Adam Haseley","CHW",13,26,24,5,4,1,0,0,3,2,2,0,5,0,0,0,1,0,0,0.223218,0.0631953,0.206441,0.306118,0.280675,0.308412,0.262758,0.589086,0.085194,4.76191,0.275294,,0.00750114,2.00699,-0.972761,67.8798,0.00750114,0,-0.9343963116407394,-0.2872464656829834,-0.0411228,999,,,,"19878"
"Robinson Canó","ATL",16,60,56,13,9,3,0,1,6,6,4,0,13,0,0,0,1,0,0,0.228883,0.058963,0.210343,0.280318,0.276818,0.350535,0.274889,0.627354,0.121652,1.81171,0.272169,,-0.0498195,5.17244,-1.6529,76.0351,-0.0498195,-0.05,-1.685652606189251,-0.6704715378582478,-0.0421472,999,,,,"3269"
"Seth Beer","ARI",13,50,44,10,7,2,0,1,5,5,4,0,11,2,0,0,1,0,0,0.230911,0.0736363,0.217674,0.338287,0.312729,0.35561,0.297299,0.668338,0.124698,2.31351,0.280691,,-0.0481955,5.21843,-0.493973,88.8094,-0.0481955,0,-0.6977225430309772,-1.425601840019226,-0.0464622,999,,,,"20493"
"Darick Hall","PHI",64,253,228,50,28,11,0,10,28,32,18,1,71,5,2,0,4,1,0,0.220535,0.0722181,0.279293,0.258575,0.29019,0.407075,0.302793,0.697266,0.18654,3.0415,0.269523,,-0.133179,27.4905,-1.39536,92.908,-0.133179,-0.01,-2.214692309498787,-6.758470783010125,-0.0497492,591.7100219726562,,,,"19717"
"Mike Ford","SEA",14,41,36,7,5,1,0,1,4,4,4,0,10,0,0,0,1,0,0,0.194344,0.0982733,0.243617,0.403393,0.281594,0.319806,0.269726,0.6014,0.125462,1.7268,0.23526,,-0.0370693,3.40649,-1.3119,78.1661,-0.0370693,0,-1.0509084053337574,-0.7580834627151489,-0.0519445,999,,,,"15585"
"Yoshi Tsutsugo",,28,112,98,21,14,4,0,3,11,11,12,0,30,1,1,0,2,0,0,0.214314,0.107903,0.266367,0.40509,0.302044,0.354065,0.292107,0.656108,0.139751,2.31331,0.272279,,-0.0974465,11.2139,-1.56614,89.1177,-0.0974465,-0.03,-1.466110609471798,-2.593425778672099,-0.0524742,748.2999877929688,,,,"27459"
"Edwin Ríos","CHC",40,150,135,29,18,6,0,5,15,18,11,0,51,2,1,0,2,0,0,0.213535,0.0734434,0.341702,0.214934,0.281366,0.376208,0.288318,0.657574,0.162673,2.5606,0.296186,,-0.107455,14.5808,-2.5504,84.8054,-0.107455,-0.39,-2.752302408218384,-2.8343554735183716,-0.0573285,685.5999755859375,,,,"18316"
"Jerar Encarnacion","MIA",14,53,49,11,7,2,0,1,5,6,3,0,18,0,0,0,1,0,0,0.222333,0.0622625,0.337096,0.184703,0.275829,0.358987,0.277914,0.634817,0.136654,3.63981,0.315314,,-0.0178326,4.73502,-1.34455,79.6603,-0.0178326,-0.14,-1.2742711696773767,-1.1341110616922379,-0.065049,748.1900024414062,,,,"21871"
"Colin Moran",,32,106,96,21,14,3,0,3,10,11,9,0,29,1,1,0,2,0,0,0.214828,0.0843406,0.268657,0.313934,0.285328,0.337614,0.277066,0.622942,0.122786,1.47178,0.273469,,-0.0975995,9.37746,-2.75458,83.3474,-0.0975995,0,-2.0857971385121346,-1.9492026567459106,-0.0688493,749.8699951171875,,,,"16909"
"Eddie Rosario","ATL",100,390,361,84,55,17,2,11,43,42,24,1,82,1,3,0,6,6,2,0.233874,0.0623561,0.210198,0.296654,0.282527,0.37759,0.287728,0.660117,0.143716,4.44555,0.271916,,0.115297,37.7548,-6.81839,81.6107,0.115297,-0.47,-8.213103540241718,-5.575083941221237,-0.0706654,479.95001220703125,,,,"12155"
"Ryan Noda","OAK",57,225,196,39,24,9,1,6,22,22,24,1,74,4,1,1,3,3,0,0.200642,0.107929,0.329222,0.327832,0.298721,0.3379,0.285021,0.636621,0.137257,4.17471,0.287319,,0.161777,21.3312,-4.42431,89.3797,0.161777,0,-2.5300751477479935,-5.330249309539795,-0.0720656,999,,,,"sa873960"
"Matt Beaty","KCR",11,35,32,7,5,1,0,1,3,3,2,0,7,1,0,0,1,0,0,0.229727,0.0653773,0.192625,0.339402,0.29729,0.339926,0.283828,0.637216,0.110199,3.74283,0.273225,,-0.0206766,3.31945,-0.728988,80.0342,-0.0206766,-0.01,-0.816136846318841,-1.0112860295921564,-0.0734731,999,,,,"17710"
"Tyler Soderstrom","OAK",11,46,43,9,6,2,0,1,4,5,3,0,13,0,0,0,1,0,0,0.218719,0.0606095,0.292622,0.207126,0.271437,0.355948,0.274415,0.627385,0.137228,3.27725,0.288408,,-0.0207013,3.97795,-1.29411,81.8923,-0.0207013,0,-0.9601804446429014,-1.2256481647491455,-0.0753186,999,,,,"sa3014489"
"Kole Calhoun",,36,136,121,24,15,5,0,4,13,14,11,0,40,2,1,0,2,1,0,0.197759,0.084278,0.298327,0.282502,0.274099,0.335944,0.270985,0.610042,0.138185,2.68429,0.257616,,-0.0864707,11.323,-4.17297,79.0549,-0.0864707,-0.1,-3.2805583998560905,-1.7770832553505898,-0.0778414,749.02001953125,,,,"11200"
"Israel Pineda","WSN",11,39,36,8,5,2,0,1,4,4,2,0,10,0,0,0,1,0,0,0.222517,0.0603479,0.265208,0.22755,0.274231,0.355955,0.276327,0.630186,0.133438,3.04955,0.281232,,-0.0122666,3.40382,-1.02927,74.7649,-0.0122666,-1.87,-1.1489420719444752,-1.039212942123413,-0.0927921,999,,,,"22906"
